date,name,rating,review
07/20/2014,Bullfrog,5.0,"Four people, we all enjoyed the food and service. Al a Carte upscale steakhouse, so be prepared to pay a few bucks for a meal. My way of thinking is that I'd rather pay a little more for a great meal then less for a medicore one."
07/19/2014,ctarrow,4.0,"This was our second time back to Jordan's in a few years. Service was good though but not perfect. We were forgotten about more then once and it appeared that the restaurant was understaffed. 
However, the main reason we went there was to have a really good steak. Sadly, Jordan's did not deliver. What I received for $46 was a 14 oz delmonico that was no better quality then I would have received from a lesser quality establishment. My wife has a Filet and while it was okay, it was not great. Both of us were disappointed and agreed that when your dropping $240 with tip for drinks, dessert, 2 pieces of steak and 1 side, it was not worth it."
07/19/2014,Mayhem,5.0,We had a great dinner here.  Try to get one of their private booths instead of a table - makes the experience even better!  A little pricey but the food is worth it.  Don't order too many sides because the portions are big enough to share.
07/19/2014,Thinglet,5.0,"This was my 3rd visit to Michael Jordan's Steakhouse and again, I was not disappointed!   This restaurant has to be the best I've ever dined at.   Yes, it's pricey but, well worth the money.   I just love it !!"
07/18/2014,OpenTable Diner,4.0,The steak was out of this world. I.m still talking about it . Awesome sums it up.
07/16/2014,Clocker,5.0,Our dinner at Michael Jordan's Steak House was excellent! My wife and I shared the porterhouse for two which was prepared perfectly and was delicious. Our dining companions both had small filet mignons that were also prepared perfectly. The four of us shared an order of cheesy garlic bread that was very tasty. The service was friendly and attentive. We would recommend this restaurant for a fine dining experience and we will definitely return to Michael Jordan's in the near future.
07/12/2014,OpenTable Diner,5.0,"my expectations are always met, we will be back. Steak is perfectly cooked."
07/12/2014,StJohnGal,1.0,"Wear your headphones to drown out the noise. Tables close together didn't help.
Do not order salmon because all the chef knows how to cook is steak. 
Quite expensive too.

In short, we would not go back there."
07/12/2014,WontRushBack,3.0,"It's VERY loud which makes conversation difficult.  Our server was very pleasant, but once he took our order, we had to track him down to get any service until it came time to order dessert or coffee.  Normally once food is served, someone comes over to ask how it is, but no one did.  I needed to send my steak back to have it cooked some more but couldn't find our server right away.  Caesar salad had no zing.  The filet that two of our party ordered was amazingly good and tender.  It had much more flavor than our rib eye."
07/12/2014,bluehouse,4.0,"We went to Michael Jordan's Steakhouse for a birthday dinner. We chose the garlic bread with bleu cheese fondue - absolutely divine, porterhouse for 2 ordered medium with black truffle parmesan topping - perfect, caesar salad - delicious, grilled asparagus - excellent. Before our check was delivered we were surprised with a birthday dessert (no charge!!) and it goes without saying that this was delicious. We will definitely dine here again!!!"
07/12/2014,AngelaA,4.0,"We really enjoyed our visit and the delicious food. Best steak I ever ate... but it was so dark we couldn't read the menus. We had to take the votive candle out of the holder and shine it on our menus, taking turns."
07/07/2014,Maryb,5.0,Four of us. We were there to see Katy Perry for my daughters sweet 16. Delicious !!! Our waitress was very funny and helpful! We would have stayed longer but concert was starting! We have been here many times and ALWAYS come back!
07/07/2014,RistoranteUomo,4.0,"Last couple of times were disappointing, especially considering the prices.   But this time food was much improved from the prior time, and the service was much better then my last trip, it was also pre-concert at 530 pm or so so maybe that helped.

Wedge salad was terrible, not ""fresh tasting at all"".   Filet Mignons, NY strips, etc were all much better then my last two trips.   This is really the place to go at the casino since IMHO most other choices are very weak."
07/06/2014,mom2mia4,5.0,The wedge salad....to die for!! The garlic bread....to die for!! Corn off the cob...to die for!! Need I say more?
07/03/2014,LeeLee,4.0,"The steak was perfect and the wine list perfect for steak. The decor was beautiful, but our table was so close to our neighbor, that it added a level of stress in trying not to overhear their conversation. At the prices, I expect more space to meet the food, service and decor."
07/02/2014,Lungcharlee,3.0,Our mistake for not ordering steak. My scallops was tasteless and my friend's chicken was dry.
06/30/2014,OpenTable Diner,5.0,Loved it.  Excellent food and service. Beautiful atmosphere.  Conveniently located.
06/29/2014,Tastydiner,3.0,"About $100 per person for a steak and shared potatoes and veggies with one drink per person.  Steak was very good, but nothing memorable for such a high tab."
06/29/2014,biscuit,5.0,"My husband and I were celebrating our anniversary and wanted to go to a special place. The food the delicious and the staff was very nice.
The portions were perfect .  I would recommend this restaurant to everyone. Can't wait to go back again."
06/29/2014,OpenTable Diner,5.0,I've been wanting to try this restaurant for years.  It was sooooo worth just wait.  The food was so good from the salad dressing to the filet!
06/29/2014,EllenSF,5.0,"My husband and I had dinner and were seated in one of the booths running along the side of the restaurant.  The booths are private and romantic.  The food was absolutely incredible.  We have both eaten at some of the top steakhouses in New York, Boston and Las Vegas and the food at Michael Jordan's was just as good.   The menu is a little pricey but definitley worth it for a special occasion."
06/29/2014,Manley,4.0,"One of the best steaks I have had.  Sides were great, service was good, and the ambiance was great.   Would consider this over some of the other top name steak houses.

Ny strip was my favorite."
06/28/2014,Jerry,4.0,"This is a very good place to eat and this is the second time I've been to this location.  Service was excellent both times I've been there.  This time all the food was great, except the rib-eye special (cooked medium rare) was a bit tough for my preference.  I guess I'll stay away from it the next time I go there.  All-in-all a very pleasant dining experience and we will be back."
06/28/2014,Winelover,5.0,The steaks were out of this world! The service was excellent. A defenite must go to restaurant.
06/28/2014,Love2Eat,5.0,"It all started with the ALL-CRAB - no fillings/stuffings - delicious Crab Cake!!! Not to miss!!!

Then, the Truffle-Parmesan crusted steak (forgot the cut) ... AMAZING!!! My husband loved his Filet, the kids shared the skirt steak and were thrilled with it!!! All meats were cooked to perfection!!!

As silly (and maybe a bit sad) as this sounds, their French Fries were off the charts!!! We're all still dreaming about the Rosemary and aioli on the side. We also loved the corn that had a kick too strong for the kids but was delicious. My kids loooooooved the MacNChz saying it was the best they ever had!
The 23-layer choco cake and ice creams were delicious. Too much!
Pear Martini - off da'charts!!!
Our waiter, Brian, ROCKED!"
06/27/2014,Dineout45,2.0,"As always the atmosphere at mj's is wonderful.  Service was very good but the food was a disappointment.  The steak excellent but the salad was so small fit for a child.  The bill was outrageous coming in at 220.00 for 2 steaks, 2 salads, 2 glasses of wine and 2 beers.  It will be awhile before we return."
06/23/2014,OpenTable Diner,3.0,"On my most recent visit to MJ's Steakhouse, I've gotta say I was a bit disappointed. In the past on previous visits, I remember the food being a lot better. The steaks & side dishes were always so savory & delicious.  My skirt steak this past time was a bit sub par & my girlfriends filet mignon was just ""ok"".  It might have been b/c we visited late on a Sunday night about an hour before they closed. But as someone who also works in the restaurant industry, that's no reason for poor food quality. As always, service from our severs & hostess staff was awesome & right on point. Guess the kitchen just had an off night."
06/22/2014,rodview,4.0,"Went to show at Mohegan Sun Casino arena and MJs is a very convenient, soecial and pricey spot for dinner"
06/22/2014,brucej,5.0,"from being seated to paying the bill all phases of the meal was done low keyed and professionally.      very enjoyable dining experience.

great job staff!!!"
06/22/2014,seafoodlover,5.0,"The food and service are always phenomenal! We loved the busser Tim, He was so nice and very attentive."
06/22/2014,Legasea,5.0,Had 8:30 reservations in prep for a night out at the casino and my wife Diane and I had a fantastic meal.  Get the bacon appitizer it was awesome and the scallops were world class and perfectly cooked.  I had the bone in strip and it was cooked to perfection.  Attentive service and generally a very good place to enjoy a night out.
06/21/2014,dannyboy,4.0,Excellent experience here. restaurant was packed on a Saturday evening  but our service level and food quality were both very high. Cocktails were potent and tasty....steaks were done properly and were delicious. the mac and cheese and corn sides proved a great choice. waters get refilled often......all of this comes at a hefty price....but for that special affair....MJ's seems well worth it. recommended.
06/21/2014,donnadubes,4.0,I have eaten a Michael Jordon's many times.  The good has always been excellent no matter what you order.  The steaks are very pricey but you get what you pay for.  The seating is very timely with reservations and the service is excellent.
06/21/2014,Nicole,3.0,"Had high hopes for this one.  The garlic bread with the blue cheese fondeau was the highlight. Veggies over cooked, potatoes seemed old and stake was ok.  A bit pricey for what we got.  Service was great."
06/21/2014,HWD3,4.0,"We have eaten at MJs several times in the past. This time the steaks were much better. The aged KC steak, Porterhouse and Filet were tops for a steak house. Keep it up MJ."
06/21/2014,OpenTable Diner,3.0,"This was my wife's Bday dinner with another couple joining us. We were led all the way to the back of the restaurant to our table against the back wall. We ordered drinks wines for the ladies one beer and I had Grey Goose rocks with a slice of orange, the drink was watery and my orange had to left from lunch hour. for $9 should have had the whole orange at my disposal. Order Steaks ladies Filet Mig guys MJ Rib Eyes $50. Mine Med Rare/His Med rare. mine Black and blue cool Raw had to go back.his wrong crust .had to go back... ladies eating all fine Asparagus 6 pieces $12 rest of sides mediocre at best. Steaks are back his crust now correct my steak still almost to rare for my liking tried to make up with deserts. never go back 460 plus tip.."
06/21/2014,Champ,5.0,Superb food with outstanding service. Exceeded my expectations. The garlic bread surprised us. The crab cake was the best I've had outside of Baltimore. The steaks were cooked to perfection.
06/20/2014,Plumber,5.0,One of my wife and mines favorite restaurants.    Can not beat the food or the atmosphere.  We will definitely be back in the future.
06/17/2014,OpenTable Diner,4.0,Nice place .Pricey.Not very busy .Went on Monday night.Did 48 dollar special.Portions tasted great but we're small.Would go again.
06/15/2014,winendine,5.0,Garlic bread is great. Lobster mashed potatoes are delicious. Steaks are amazing. We will return.
06/15/2014,Maryjim,5.0,"As usual the service along with the wine, food and atmosphere was wonderful.  I have recommended your restaurant to everyone I know coming to Mohegan Sun.  Friends are catching the Michael Buble concert and I have told them to make their reservations now!  Always a great experience dining at Michael Jordans"
06/15/2014,RLT1,3.0,"We have dined at Michael Jordan's a number of times over the years and have founds the food exceptional.  However, our last visit on Father's Dad was really disappointing.  The quality of the food has declined, as has the creativity in its preparation.   I had my usual fare, dry-aged steak with roasted potatoes and a salad, at a cost of nearly $60.   My son also ordered a steak.  Both steaks were just okay.  Until this visit the steaks at MJ's were always first-rate.   They must have changed vendors for this product since our last visit.  At these prices I think I would be better off sticking with Ruth Chris's."
06/13/2014,CB06854,4.0,"Only issue was scallops were overcooked just enough to be a little tougher than they should be....other than that--great oysters, delicious roasted beet salad..."
06/13/2014,786FoodGuy,4.0,"When you pay $200 got a meal, you have certain expectations and they come very close. The food was great except for the ""colossal shrimp"" which were just normal shrimp extremely overcooked. The service also was great- attentive, knowledgable, friendly. The only complaint would be they rushed a little bringing courses on top of each other. For the price, I want to take my time. The garlic cheese bread is a must! The steaks were perfect and an excellent wine selection. Recommend splitting your steak for two and have only one side- you'll be more than satisfied!"
06/12/2014,JAL727,5.0,"Celebrated our parent's Wedding Anniversary (55 years!) 
Our servers Rachel and Jason were great."
06/04/2014,OpenTable Diner,5.0,"Whether a great night out, or a special occasion, this restaurant is a must!  The food was ALL fabulous, the service top-notch, and the restaurant clean and wonderfully decorated with a welcoming atmosphere.  The prices were moderate and the food was all well worth the price.  Everything was fresh and perfectly prepared."
06/01/2014,Jessieb4,3.0,"With reservations, the seating took a while which was unacceptable since there were several empty tables.  After getting seated next to the glassware station, we noticed very quickly how the many people (staff) that contined to pass by or table which was distracting and I began to get annoyed.  We moved to a different table, ordered food and the crab cakes, lobster mash, and crab legs saved the night!  Thank God for the chef because the food was amazing!

The wait staff is young, unorganized, and snappy.  You can tell there's staff drama.  It doesn't take 5 hostesses to run the front of the restaurant."
05/31/2014,OpenTable Diner,5.0,Absolutely fantastic...best steak we've had in years!
05/27/2014,Jcharm,5.0,"Best in Connecticut for food,service,value. Can't wait to go back! We used the travelzoo special and the staff didn't miss a beat. Very impressed"
05/27/2014,hombreadams,5.0,"Michael Jordan's is a special night out.  The staff was friendly and accommodating.  I never felt rushed.  Since it was our anniversary they brought us each a glass of champagne.  The food is spectacular.  Full of flavor with new twists on standard themes.  It's pricey, but you get what you pay for."
05/27/2014,mjgreatpick,5.0,"The steak was excellent and cooked to perfection, and the servers were very courteous and prompt.  We would definitely come again.  My wife chose the price fixed menu which had choices she wanted and I ordered something different to suit my taste. Both choices were awesome and it also made it more affordable.  We went for our anniversary and this made if very special."
05/25/2014,acm212,3.0,"Went to MJ Steakhouse to celebrate my boyfriend's birthday. Service was slow, server took forever to come to the table during our dinner. However, she waa very nice. Extremely loud,  I felt like we were screaming across the small (cramped) table."
05/25/2014,ME64,5.0,"We had one of the best meals I have ever had.  The steak was unbelievable, and the service was top notch.  I would highly recommend MJ's Steakhouse"
05/25/2014,BeefStew,5.0,"The Tuna Tartare made you mad when it was gone, the aged ribeye was tender and cooked to perfection (medium), the grilled corn off the cob and roasted asparagus a perfect compliment and the Pinot Noir washed it all down very nicely.
A little pricey as expected but if you're going to treat yourself to a night out Michaels Jordans is a great place to do it."
05/25/2014,chuck,5.0,"Always enjoy eating at Michael Jordan's Steak House at the Mohegan Sun.  Food is quite good and the service is excellent.  Sometimes, it takes a long time to get your main course.  The kitchen always seems to get slammed when there is an event at the Casino.  Best if you are NOT rushed to get out."
05/24/2014,Kudos23,5.0,My wife and I had the pleasure of dining at MJs.  The steaks were brilliant!  I ordered the Bone In Ribeye and my wife had the Filet.  We ordered our steaks Med Rare with the Truffle Parmesan Crust and mushrooms on the side.  We were blown away.
05/23/2014,dgthom,3.0,"Wasn't the best steakhouse I have been too, but was good.  They push the garlic bread appetizer, and for good reason - that was excellent.  My wife and I got the steaks which were also very good (Delmonico and filet mignon).  My main complaint is probably the atmosphere, it was dead in there.   Probably because it is a casino, I would guess their NYC and Chicago locations are better."
05/23/2014,Fishpaw,5.0,"Had the local cut which, a fabulous rib-eye from a NY State farm. Generous portions. Both the blue cheese sauce and the pepper crust (they call it au poivre but it's not the classic French au poivre ) were tasty, but there is a sizable up charge for each. They slightly overcooked my medium rare, but it was still quite tender. The fries came out too salty, but were replaced in minutes w a perfect batch. My husband and I shared a Caesar salad and the kitchen split it expertly. No fuss whatsoever. 
The service here was beyond excellent--- knowledgable, accommodating, efficient. This is actually our primary reason for coming here. We can go a few places for a great steak, but the employees of MJ's restaurant make dining an exalted experience."
05/22/2014,disappointed,3.0,I had the filet mignon and my brother had the N.Y. strip. I requested it to be cooked medium plus and even though it is a carnal sin I had to send my steak back to be cooked a bit more because it wasn't even quite medium. When it came out it was charred on the edges. Filet was $41 and the strip was $47. Food was anywhere from okay to good but for the price it should have been excellent. I won't go back.
05/22/2014,Dunnie,5.0,"We went here for my birthday and was extremely happy that we did.  Everything was top notch.  The hostess, the waitress, the clean up of our table (which I think is an important aspect), to the great appetizer, fantastic meal and the scrumptious desert!  The only things I would comment on is that the prices are a little pricey and we are wine drinkers but opted out because the prices were very steep.  Other than that it was great."
05/19/2014,Hometown,4.0,"We celebrated our 40th Wedding Anniversary and enjoyed a lovely evening.  From the ambience to the food to the superb waitstaff, we enjoyed ourselves.  Both Jimmy & Bailey were friendly, attentive and professional.  Thank you for a memorable evening!"
05/18/2014,Nate,4.0,The food is awesome though the noise level is through the roof.   Reminds me of a sports bar that serves fantastic steak and food.  If you don't mind a lot of noise and people laughing at the top of their voice when they are drunk this is the place for you.  Oh and their sides are large enough for two although they seldom tell you this before ordering.  I have been 7 times now over the years and only once did a server mention the size of the portions.
05/18/2014,cageylefty,4.0,"Made a reservation for Michael Jordan's at Mohegan pre-Springsteen concert and like the concert, were richly rewarded. Great steaks, nice sides, little pricey, but par for the course with casinos. Service was efficient and cognizant of concert time. A good choice!"
05/18/2014,Michael,4.0,loved the steaks!  good stop prior to the concert....................
05/18/2014,PeteAbe,5.0,"Michael Jordan's was great from beginning to end. Table right away (with a reservation), drinks, salads, great steaks, terrific sides (try the lobster mac and cheese) and an excellent desert. The service was top-notch, too. The menu is not extensive but you can find everything you want in a great steakhouse."
05/17/2014,grammy,1.0,"First seating was at a very poor spot and people were on top of us.  So noisy we couldn't hear each other talk.  We asked to get moved and did to a better spot.  Service was very slow. We ordered salad, porterhouse for 2 and some sides.  The steak took forever and tasted awful.  It had such a bad aftertaste it almost tasted like it was boiled.  When we reported this poor selection, we were told that we should have mentioned it and would we like something else.  We waited 30 minutes for this steak and didn't plan on spending the whole night there.  And then we were asked if we ever had dry aged beef. We have been to the finest steakhouses in this country and travel a lot so this was not our first time at a steakhouse.  Never again!"
05/17/2014,Jpdinner,2.0,"The minute we walked into the restaurant I said to my wife, ""there's no way this is going to be good, it's way to big."" The menu is enticing with lots of great choices. I ordered the local cut medium rare. It came out raw and when I asked for it to be cooked more, it came back charred. I told them it was perfect and ate it (my fault completely , I should have sent it back again but didn't want to spend the night in Michael Jordan's and my wife was done with her meal by this point). Long story short, cut your prices in half and the restaurant would be fine. It's not a top notch steak house. I do not recommend Michael Jordan's. Sorry 23."
05/17/2014,Johnny99,5.0,"A bit pricey, but that's to be expected in a casino setting and you pay for the Michael Jordan name.  Still, fantastic steaks and filet with great side dishes.  Friendly, accommodating staff.  Excellent table service.  A bit loud, but it was during the running of the Preakness and the night of the Springsteen concert, so the whole casino was amped up.  Great experience - will dine there again."
05/16/2014,Nicole,4.0,This is a stylish restaurant with a great menu and greatfood!  You can't go wrong with the garlic bread appetizer or the Parmesan truffle topping on any of their delicious steaks!
05/15/2014,Wiseone045,4.0,The food at the restaurant is terrific. This was a special occasion for my wife and I.  When I made my reservation I was asked to put any special requests. I put in the notes that it was my anniversary but it seemed it didn't matter. Nothing was done with it.
05/12/2014,BecP,5.0,Really good food and service.  A nice meal in a great location
05/10/2014,Yummysteak4life,4.0,"Overall, great dinner and service.  The food was excellent; however, it was very noisy in the restaurant."
05/10/2014,suemconn,3.0,"The service was fantastic. Our waiter was attentive and nice. The food just wasn't as good as we hoped and certainly not worth what we paid. I got the scallops over risotto. The risotto wasn't cooked and without it the scallops alone had no flavor. 

My husband got the bone-in ribeye. He liked it but said it wasn't any better than other ribeye he's had. 

We had a reservation and were seated on time. The restaurant was busy and extremely loud. 

Overall I wasn't impressed. I don't mind spening $250 for dinner but I want to be impressed."
05/10/2014,Chip,5.0,"Wonderful food and service. Just don't worry about the about the total, tax and tip and you'll be fine.
Pricey but totally worth it."
05/10/2014,number1,5.0,"Ever go to a restaurant that one night it is great and then next time it is not? That is NOT Michael Jordan's
Each and every time we go the service, the food, the atmosphere has always been exceptional and makes us look forward to the next time
They get what people are looking for in a fine dining experience"
05/10/2014,Pops,4.0,A great steak. We were in a hurry to get to a concert. Out wait person timed the arrival of the various courses perfectly. We were impresssd. We would definitely return.
05/10/2014,Jedor,4.0,"I was very happy that the restaurant was able to grant our request for a more out of the way booth.  Our steaks were cooked to perfection, and our desserts were delicious!"
05/09/2014,dressupandgoout,5.0,EXCELLENT service.  great cocktails.  must get the garlic bread appetizer!
05/09/2014,Ireneri,5.0,"The food here is always absolutely delicious, meat cooked exactly to your liking. Sides are great - loved the asparagus and the roasted corn, yum!
Make your reservations early when a popular show is at the arena. We arrived at 6pm and had just the right amount of time to enjoy our meal and our conversations before getting to an 8pm show."
05/09/2014,mikea,3.0,"What I requested and what we received were so different.

I requested a quiet out of the way table. They wanted to seat us at the first table as you walked in, we took the table next to that one but soon found out dinning next to the waiter stations was a mistake.

You either didn't deliver what we requested or Michael Jordon's failed."
05/09/2014,Terri,5.0,"We loved the food, my steak was cooked perfectly and the free range organic chicken was delicious. It was great from beginning to end. Enough said!"
05/09/2014,Perfect,5.0,"EXCELLENT meal, excellent service. VERY accommodating. Enjoy our dinner every time I go..."
05/06/2014,Benito23,5.0,I loved my time at Michael Jordan Steakhouse. The waitress was great. The food was delicious and very well cooked. Overall I was very impressed with everything.
05/03/2014,MileKing,4.0,"Food here was incredible.  Perhaps the best steak I've had.  All the food was flavorful and exceptionally prepared.  But the place is in a casino, groups were plentiful, and thus very noisy. This quality of food in a quieter environment would be perfect.  Even so, the food was great and we will be back."
05/03/2014,Luvinit,4.0,"Amazing good, well prepared, well thought out specials and wine choices. Not thrilled that my request to have a quiet booth was not fulfilled but other than that, a spectacular dinner."
05/03/2014,JoeU,5.0,My wife and I have eaten at Michael Jordans numerous times and we have to say that we have never had anything bad at the restaurant. Service is always a pleasure and there wine list is tops. The garlic bread is my favorite as well as the porterhouse steak for two. Although the cost is on the upper side you are paying for a prime product. Would highly recommend it to anyone who love steaks as well as the other items on the menu.
05/03/2014,dtopar,3.0,"Even with a reservation, we had to wait over fifteen minutes for a table!"
05/02/2014,OpenTable Diner,1.0,"THE FOOD WAS OUT OF THIS WORLD, BETTER THAN RUTHS CHRIS!!!"
04/30/2014,Guy532,2.0,Filet was tough.  Asked for medium and it came out medium well.
04/30/2014,Princess,5.0,Kansas City Steak was awesome. So tasty and delicious!
04/28/2014,OpenTable Diner,5.0,"My son chose this restaurant for his birthday. Expensive, but worth it for a special occasion. The food was delicious, from appetizer to dessert, and they gave him a special birthday cake too. We were both very happy and full."
04/28/2014,BrianF66,5.0,"5 star dining gem in the heart of Mohegan Sun.  Excellent service, great food.  Love the garlic bread appetizer."
04/27/2014,OpenTable Diner,5.0,"Excellent food, service an overal awesome expeience cant wait to come back"
04/26/2014,ldhurl,5.0,The food and service was exquisite and impeccable.
04/26/2014,Ken1,5.0,The meal was cooked to perfection.  The restaurant manager Ryan took interest in our service and the food that was prepared for us.  We mentioned we had a bad experience on our first visit and Ryan made sure our second visit was not a repeat of the first.  Asparagus was not on the menu but we asked and were told they did have them if we wanted them.  I would definitely return for a night out at MJR without waiting a year to return.
04/25/2014,JennyLynn,5.0,Love this place...the food is great and the service is fantastic!
04/24/2014,mcapril2004,4.0,"My wife and I ate here for our 10 year anniversary. It was our first visit. The food was unbelievable. We thoroughly enjoyed everything from the appetizer to the steaks and side dishes. It was nice that the side dishes were served family style so that we could share. While we declined dessert as we were full, the server brought over a small chocolate cake with a candle compliments of the restaurant for the special occasion. 

The only blemish, if you will, was the service. While our server was very nice, we had more of a conversation with the food runner who brought out both our appetizer and meals. Additionally, we heard a different server at the table next to us reading off the nightly specials, while our server did not."
04/21/2014,Linda,4.0,"Expensive, but worth it.  Side dishes are huge so plan to share.  Food is wonderful.  We weren't given a 'birthday dessert' however.  Perhaps it was because it was so busy."
04/20/2014,Patb,3.0,"My husband's steak was well done. He asked for medium. He didn't send it back because he didn't want to eat after we were finished.
Also, they only had one bottle of the wine we ordered.
We had a wonderful waiter named Jimmy."
04/19/2014,Desi,5.0,MJ'S was a fantastic experience all around but is most notable for how savory the food is.  Hands down-BEST FOOD around!!  Great place to take a date!
04/19/2014,OpenTable Diner,5.0,"My husband and I were looking forward to dining here for a while. We finally decided to take an evening getaway and spend it at the casino with dinner at Michael Jordan's. Our server, Rachel, was wonderful. She was very knowledgable about the menu and made good recommendations when we asked her opinion. She was very attentive without hovering too much. The food was delicious (we had the crab cake and garlic bread for appetizer, and for dinner we had the filet mignon and porterhouse with mashed potato side). I would highly recommend this place to anyone!!"
04/18/2014,OpenTable Diner,5.0,Excellent exsperance. I will be back again the wait staff were professional and friendly the food wow  melt in ur mouth
04/18/2014,OpenTable Diner,5.0,Always a great experience when we dine here. Always come back and always beats our expectations
04/13/2014,g0sh0rte,5.0,Food was amazing and service was perfect. I would always come back and always recommend !!
04/13/2014,flwrgrl,4.0,The Crab cake was the best ever...All Crab no Breading ...DELICIOUS
04/13/2014,WestIndianDiva,4.0,I loved the food at the Michael Jordan Steakhouse and the service was excellent. It was a little noisy at time but that stopped after awhile. The mashed potatoes were nice and creamy and the Michael Jordan Punch was yummy I had three!!! There was only one thing I was disappointed with that was the 23 layer chocolate cake. Let me just say there was nothing chocolate about that cake it seemed like it was soaking in a tub of the strongest most bitter coffee in the world. I'm a tea drinker so you can imagine how awful I thought it tasted. Even the coffee drinkers at my table thought it was horrible. Other than that one thing I enjoyed my experience and would dine there again and recommend it to friends.
04/12/2014,SteakLover,3.0,"I had the best Ribeye from MJ's in NYC so I wanted to relive the foodie moment again for a very special rare date. Requested the Ribeye Medium Rare and it came out Medium. For a $50 steak you expect it cooked the way you want it. The sides were excellent and the waitress was terrific. Did not want to spoil the evening complaining, it's not an inexpensive dining experience so I'm disappointed."
04/12/2014,William1964,5.0,"took my wife there for our 16th wedding annv. and we had a great time. our waitress was awesome and food was great.we will be back .
thank you,
the Cassidy's"
04/12/2014,MJBerry,5.0,"MJ's Steakhouse is by FAR the best restaurant at Mohegan Sun. We have been to all of them many times and always come back to MJ's as our favorite. The Caesar salad is delicious. If you like beets, try the beet salad with goat cheese and hazelnuts. The crab cake is the best I've ever had! Most of the time, we get filet mignon which is wonderful. The service is always good Highly recommend!!"
04/12/2014,JBN1220,5.0,"The food and service were excellent. I am very glad we chose to eat here. For us, it is not a place we would go all the time as it is expensive but to celebrate my husbands birthday it was perfect and delicious."
04/12/2014,OpenTable Diner,5.0,"Usually my wife and I get tickets to a show at Mohegan we drive down and try and find a place to eat. Usually a Saturday, restaurants are busy and we are rushed to eat. Decided to try OpenTable and go to Michael Jordan's, internet site easy to navigate. Late arriving, email confirmation had the restaurants direct number, called and staff accommodating. Arrived and table was ready within minutes, staff were friendly, service quick but we were not rushed. I had steak and wife had scallops, both were excellent. Finished in more than enough time to walk around the building and help financially support the casino before our show! We would definitely recommend Michael Jordan's and the OpenTable reservation system worked very well for us."
04/05/2014,RachelH,4.0,"The service was outstanding & also very accommodating! Our waiter was excellent & very knowledgeable as well. I was however disappointed in the wine selection as I consider myself to be a wine connoisseur, & my steak which I had asked to be med/rare, was very much on the medium side. Overall though, the meal was very good & we enjoyed our menu selections. Again, the waitor was more than accommodating & brought catered to all of our special requests! If you are going to spend between the $200-$300 range as we did, I would recommend going to capital grill instead."
04/05/2014,Sirmam,4.0,Food and service both very good. Very noisy restaurant
04/05/2014,JohnS,5.0,"What a great meal , the booth tables set the scene for
Romantic evening."
04/04/2014,BBCC85,4.0,The filet was fantastic. They were cooked to perfection. Brussel sprouts were over cooked but would have been really good (with bacon and apple cider) if not burnt and cooked too long. Mushrooms sauté was exceptional. We went for a birthday and had a chocolate mouse cake for dessert. That was so-so. A little disappointing and dry but the creme brûlée was really good. Strong vanilla flavoring which we loved. Over all a delicious experience and I would recommend it. Not cheap. Over $120 a person with tip if you have a bottle of wine. It is worth it for a special occasion. If you love an exceptional cut of steak the filet is superb! They give you a steak knife but I swear it is so tender you could cut it with a butter knife.
03/30/2014,klaz07,5.0,"We really enjoyed our meal at Michael Jordan's Steakhouse. We started off with the garlic bread and blue cheese fondue and OH MY! This is a must buy. I don't even like blue cheese and this was fabulous. My husband and I both ordered the filet with a truffle parmesan crust and wow, it melted in our mouths. We shared a lobster mashed potatoes and again, wow!! If only we had room for more, I'm sure the dessert would have been just as good. Our servers were very helpful and came when appropriate.
Overall, amazing experience. This place never disappoints. I can't wait to go back. This place is right up there with all the really good steakhouses in Boston and NYC (even our neighbor table agreed)."
03/29/2014,tommy,5.0,great food tremendous waitress :) !
03/29/2014,NickDanger,4.0,The steaks were outstanding. Appitizers were outstanding. Salads were outstanding.
03/28/2014,TinaB,5.0,I would say that was one of the best steak I have ever eaten. Perfectly seasoned!! The crab cake was also delicious. Full if crab meat and light on the stuffing.
03/28/2014,MBray,5.0,It was a much overdue date night with my husband and not knowing the restaurant it was perfect. Counldn't have asked for better.
03/26/2014,Denise,1.0,For a steak house they need to hire a new cook-  everything was over cooked or undercooked very bad experience
03/25/2014,FoodLover,5.0,"The food was delicious, but the salad was a bit wilted with some brown leaves. Overall the meal was delicious and the servers were wonderful. The bread is out of this world!"
03/25/2014,Jayrot,4.0,"Went to Jordan's with a party of four, All had steak. 2 apps, 3 sides and two desserts. Every dish was delicious and hot. The server Jimmy was great. Looking forward to the next visit."
03/23/2014,Rockngrob13,5.0,I eat Crab Cakes all over the place especially in the Maryland bay are this crab cake at Michael Jordan's by far was the best by far I have ever eaten in my 35+ years of traveling and eating in many restaurants!!
03/22/2014,YonkersNative,4.0,"MJS was quite busy when we arrived...so much so that we had to wait beyond our reservation time. But our greeter did apologize for the delay. Our server Carrie did come afterwards and take our order. Again, it was a very busy evening so service was a little slow but once the food and drinks arrived everything was fine. My salad hit the spot and my Delmonico steak was cooked to perfection (medium); my party each ordered the filet mignon and it looked delicious. Our sides--garlic fries, mushrooms and creamed spinach--was more than enough for the three of us. No way we could have had dessert on this evening after a great meal! As expected, Michael Jordan's inside Mohegan Sun had a dark ambiance but it was also quite energetic. Good time!"
